allen_structure_id,acronym,name,total_density_cells_per_mm3,neuron_density,astrocyte_density,oligodendrocyte_density,microglia_density,glia_density,region_volume_mm3,murakami_total_density,murakami_total_count_mean,murakami_total_count_sd,murakami_is_leaf_region,rodarie_neuron_density,rodarie_region_volume_mm3,ero_region_volume_mm3,ero_total_count,rodarie_gad67_density,rodarie_pv_density,rodarie_sst_density,rodarie_vip_density
699,AIv6b,"Agranular insular area, ventral part, layer 6b",180000.0,80000.0,2000.0,84000.0,14000.0,100000.0,0.0005,109333.333333,54.666667,3.05505,True,39608.985737,0.0005,0.0005,90,0.0,0.0,0.0,0.0
700,AHNa,"Anterior hypothalamic nucleus, anterior part",126318.193615,64643.654295,8961.328835,52459.901376,253.30911,61674.53932,0.240813,117271.044208,28240.333333,107.398014,True,41837.744792,0.240813,0.240813,30419,15428.800781,229.756882,6962.799316,24.001209
701,VNC,Vestibular nuclei,130054.130706,54402.190656,11879.220557,42127.478546,21645.240948,75651.94005,2.556313,,,,,34359.146223,2.556313,2.556312,332459,27644.291016,5325.65332,6018.437988,14.107826
702,SSp-n5,"Primary somatosensory area, nose, layer 5",145438.660878,62281.340912,8126.393054,36604.57414,38426.352773,83157.319966,0.349109,93205.746766,32539.0,2093.233623,True,36559.765711,0.349109,0.349109,50774,18864.269531,10022.364258,8073.546387,768.360657
703,CTXsp,Cortical subplate,145370.95096,80765.845382,9287.818019,43267.811889,12049.47567,64605.105578,7.238406,,,,,69929.996724,7.238406,7.238406,1052254,30629.556641,793.750793,8664.827148,1127.472168
704,AIv1,"Agranular insular area, ventral part, layer 1",59781.920287,35716.402777,11815.615007,7028.468918,5221.433586,24065.51751,0.200328,57825.130645,11584.0,1182.792881,True,9209.984913,0.200328,0.200328,11976,9209.985352,322.887573,747.920654,1214.93811
705,mtV,midbrain tract of the trigeminal nerve,130401.766004,0.0,22746.136865,90490.066225,17165.562914,130401.766004,0.014156,,,,,,,0.014156,1846,,,,
706,OP,Olivary pretectal nucleus,180486.637415,90294.375748,9203.031512,47329.876346,33659.353809,90192.261667,0.078344,172755.750565,13534.333333,1203.64045,True,86293.37422,0.078344,0.078344,14140,49495.269531,1895.037842,7130.275391,5.412357
707,ILA1,"Infralimbic area, layer 1",101045.8103,61919.325707,7268.348749,8175.578786,23682.557058,39126.484593,0.285484,77031.653075,21991.333333,2537.249955,True,41403.452994,0.285484,0.285484,28847,41403.453125,67.705437,582.788818,2007.770142
708,AHNc,"Anterior hypothalamic nucleus, central part",147077.200652,87849.276569,11238.471948,46119.704382,1869.747753,59227.924083,0.450328,133765.425673,60238.333333,1212.36147,True,76323.961903,0.450328,0.450328,66233,65356.1875,497.441528,7336.147949,28.068663
709,VP,Ventral posterior complex of the thalamus,139994.454327,69436.88632,8957.755395,47413.424833,14186.387779,70557.568007,2.468141,,,,,52645.793371,2.468141,2.468141,345526,6177.264648,467.646484,607.786743,0.775927
711,CU,Cuneate nucleus,147076.638396,61641.326137,8980.724749,52024.055513,24430.531997,85435.312259,0.202656,102475.661784,20767.333333,9809.256564,True,42942.645066,0.202656,0.202656,29806,14451.557617,5528.107422,8530.512695,9.848047
712,ENTm4,"Entorhinal area, medial part, dorsal zone, layer 4",146162.862231,74288.489558,13127.408127,28409.907722,30337.056824,71874.372673,0.096516,92261.399817,8904.666667,437.214288,True,50945.329866,0.096516,0.096516,14107,19210.914062,3026.916748,15070.042969,1113.956543
714,ORB,Orbital area,144162.625465,77961.655577,10057.967746,37007.556107,19135.446036,66200.969888,4.4335,,,,,61974.175512,4.4335,4.4335,639145,17292.173828,3796.105225,4979.018066,1894.593018
715,ENTl2a,"Entorhinal area, lateral part, layer 2a",155585.197235,109243.323844,10609.190728,20244.543852,15488.13881,46341.87339,0.922125,84355.519407,77786.333333,10081.185314,True,105000.949089,0.922125,0.922125,143469,13650.120117,540.535706,3785.087402,2128.635986
718,VPL,Ventral posterolateral nucleus of the thalamus,128551.54838,60916.050501,7635.833208,50068.574686,9931.089985,67635.497879,0.931922,107886.72602,100542.0,1444.55841,True,39144.184417,0.931922,0.931922,119800,16360.123047,1238.534302,1609.687378,2.054998
719,SSp6b,"Primary somatosensory area, layer 6b",155212.204185,60520.242519,6584.001565,77706.238999,10401.721103,94691.961666,0.079891,,,,,42794.242489,0.079891,0.079891,12400,14203.938477,4485.516113,4629.552734,1047.582275
720,DCN,Dorsal column nuclei,147611.336032,64044.534413,9336.032389,48748.987854,25481.781376,83566.801619,0.247,,,,,45521.113967,0.247,0.247,36460,14451.547852,5389.912598,7378.097656,8.080033
721,VISp4,"Primary visual area, layer 4",212685.784015,117128.737035,14396.583282,36281.879195,44878.584503,95557.04698,0.8195,137404.514948,112603.0,3200.493868,True,130640.032757,0.8195,0.8195,174296,32203.992188,11401.750977,6182.828613,3029.474121
723,ORBl,"Orbital area, lateral part",138216.809098,71569.342574,10320.705202,42892.402934,13434.358388,66647.466523,1.857625,,,,,52626.236073,1.857625,1.857625,256755,15491.196289,4630.41748,4501.948242,1693.802124
724,AHNp,"Anterior hypothalamic nucleus, posterior part",188349.534122,125638.881894,12611.432888,46988.667842,3110.551498,62710.652229,0.124094,154192.562747,19134.333333,478.437387,True,138720.401926,0.124094,0.124094,23373,65918.351562,274.411163,9503.012695,30.980499
725,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part",116615.580556,52697.091913,6344.300573,53267.671407,4306.516663,63918.488644,0.073609,92474.633836,6807.0,356.509467,True,27366.839788,0.073609,0.073609,8584,0.0,0.0,0.0,0.0
726,DG,Dentate gyrus,233178.783669,166568.722124,17853.627789,20035.752195,28720.681561,66610.061545,6.197172,,,,,220534.858479,6.197172,6.197172,1445049,3697.759277,454.78064,1206.491699,330.207123
727,ENTm5,"Entorhinal area, medial part, dorsal zone, layer 5",166724.76286,87774.812987,11149.533431,34643.016889,33157.399553,78949.949873,0.202609,93893.318938,19023.666667,1473.451164,True,74184.172683,0.202609,0.202609,33780,19265.996094,2130.212158,15890.480469,1245.303101
728,arb,arbor vitae,411650.954154,0.0,60910.861514,211908.732201,138831.360439,411650.954154,6.193313,,,,,,,6.193313,2549483,,,,
729,TEa6a,"Temporal association areas, layer 6a",217057.958644,124759.382142,3977.202015,62200.831521,26120.542967,92298.576503,0.567484,150172.122948,85220.333333,3561.325923,True,144317.22473,0.567484,0.567484,123177,13560.917969,1833.475708,6737.371094,926.040588
731,ORBm,"Orbital area, medial part",153156.234598,84384.425826,8245.441104,31565.303105,28961.064564,68771.808773,1.0145,,,,,72268.751981,1.0145,1.0145,155377,17265.238281,1913.233887,5284.905273,2195.334717
732,MMme,"Medial mammillary nucleus, median part",234716.510903,150380.062305,9669.781931,39925.233645,34741.433022,84336.448598,0.020063,99422.637591,1994.666667,66.463022,True,193044.811877,0.020063,0.020063,4709,3581.147949,2984.393311,15.177266,7.442246
733,VPM,Ventral posteromedial nucleus of the thalamus,149136.741061,76151.091913,10013.918886,45680.825534,17290.904728,72985.649148,1.302188,106986.641069,139316.666667,5238.531983,True,62924.295464,1.302188,1.302187,194204,0.0,0.0,0.0,0.0
735,AUDp1,"Primary auditory area, layer 1",100179.367052,60034.802562,850.559327,1493.068171,37800.936992,40144.56449,0.326844,124663.033432,40745.333333,1620.052571,True,33770.004086,0.326844,0.326844,32743,33770.0,54.487942,265.253265,1218.709473
737,fxpo,postcommissural fornix,102195.49955,0.0,10115.571557,87523.312331,4556.615662,102195.49955,0.347187,,,,,,,0.347187,35481,,,,
740,MPNc,"Medial preoptic nucleus, central part",199191.011236,110022.47191,13806.741573,73204.494382,2157.303371,89168.539326,0.006953,134423.970037,934.666667,52.624456,True,120542.253057,0.006953,0.006953,1385,36558.160156,0.0,4112.39502,121.626228
741,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part",142985.487484,72116.100127,9263.075874,43366.903672,18239.407811,70869.387358,0.160422,100393.623584,16105.333333,956.460837,True,59245.116321,0.160422,0.160422,22938,0.0,0.0,0.0,0.0
743,ENTm6,"Entorhinal area, medial part, dorsal zone, layer 6",179821.699511,93694.483099,10520.626655,42145.710823,33460.878933,86127.216412,0.348078,125787.852942,43784.0,2013.147784,True,90964.834914,0.348078,0.348078,62592,15211.453125,989.98822,9636.692383,1150.749146
744,cbc,cerebellar commissure,146442.696151,0.0,28574.101637,73386.349139,44482.245375,146442.696151,0.293938,,,,,,,0.293938,43045,,,,
746,ORBvl,"Orbital area, ventrolateral part",145393.002962,81393.643423,10923.064607,33542.230406,19534.064526,63999.359539,1.561375,,,,,66406.882691,1.561375,1.561375,227013,19452.369141,4026.885498,5347.857422,1938.074951
747,ILA2,"Infralimbic area, layer 2",151119.250055,86086.76695,12640.941792,38285.58971,14105.951602,65032.483104,0.071672,167945.934162,12037.0,1244.408695,True,68372.427332,0.071672,0.071672,10831,14232.413086,1263.302979,5115.598145,2390.995605
748,MPNl,"Medial preoptic nucleus, lateral part",146183.492272,76111.805327,10754.357119,58254.521539,1062.808287,70071.686945,0.095031,96399.868464,9161.0,312.736311,True,56112.408639,0.095031,0.095031,13892,39625.269531,3.161649,3354.275879,455.913422
749,VTA,Ventral tegmental area,124032.564045,59681.230861,5194.712077,58655.911569,500.709538,64351.333184,0.836812,95751.836084,80126.333333,1569.119605,True,38570.313018,0.836812,0.836813,103792,20267.701172,383.546478,1953.96814,38.221638
750,VISpl1,"Posterolateral visual area, layer 1",104825.902695,64564.163417,8614.341414,3515.172063,28132.225801,40261.739278,0.092172,205283.155337,18921.333333,1862.216242,True,40743.626193,0.092172,0.092172,9662,40743.625,77.441238,342.724426,1451.98877
752,cbp,cerebellar peduncles,87953.877409,0.0,18775.066957,58349.518946,10829.291506,87953.877409,5.122219,,,,,,,5.122219,450519,,,,
753,pm,principal mammillary tract,133109.780439,0.0,16606.786427,74283.433134,42219.560878,133109.780439,0.015656,,,,,,,0.015656,2084,,,,
754,OT,Olfactory tubercle,111459.471022,66194.141825,16779.623207,25760.814094,2724.891897,45265.329198,4.090438,,,,,52928.742589,4.090438,4.090438,455918,16384.964844,338.789062,4401.475586,137.684067
755,AUDv2/3,"Ventral auditory area, layer 2/3",194665.847414,132504.249872,2226.728111,18195.596518,41739.272913,62161.597542,0.610313,106339.511862,64900.333333,2228.58393,True,143457.691656,0.610313,0.610313,118807,20348.240234,2157.352051,3286.913086,4680.912598
756,MPNm,"Medial preoptic nucleus, medial part",153318.299144,78893.628583,9824.752072,54010.052982,10589.865507,74424.670561,0.115016,121815.333062,14010.666667,432.206355,True,66244.989546,0.115016,0.115016,17634,51065.648438,6.45857,4709.57666,223.486801
757,VTN,Ventral tegmental nucleus,129824.647456,54013.488657,9535.254445,36806.866953,29469.0374,75811.158798,0.050969,52313.100347,2666.333333,296.978675,True,31745.008028,0.050969,0.050969,6617,31745.009766,4375.559082,1458.561157,3.052507
759,AUDpo4,"Posterior auditory area, layer 4",199342.709104,128094.744634,4737.23168,14116.950407,52393.782383,71247.964471,0.021109,255131.507525,5385.666667,769.487059,True,135550.219156,0.021109,0.021109,4208,16515.099609,5000.490723,6439.606445,4355.197266
761,VMHa,"Ventromedial hypothalamic nucleus, anterior part",179674.074074,114785.185185,12325.925926,52562.962963,0.0,64888.888889,0.016875,65995.061728,1113.666667,80.407297,True,125878.539024,0.016875,0.016875,3032,46268.539062,0.0,3728.195557,0.0
763,OV,Vascular organ of the lamina terminalis,211705.56553,146499.102334,29529.62298,22807.899461,12868.940754,65206.463196,0.017406,127865.948534,2225.666667,166.674333,True,178419.791747,0.017406,0.017406,3685,0.0,0.0,0.0,0.0
764,ENTl2b,"Entorhinal area, lateral part, layer 2b",171509.359763,117274.846135,8733.178803,27653.361042,17847.973783,54234.513628,0.977422,74284.538939,72607.333333,5052.975889,True,115540.26119,0.977422,0.977422,167637,23339.121094,949.817261,5602.701172,2758.424805
765,x,Nucleus x,125355.688623,51583.233533,9446.706587,46735.329341,17590.419162,73772.45509,0.052187,155592.814371,8120.0,855.868565,True,29702.78316,0.052187,0.052187,6542,18745.996094,3952.661865,5446.234375,11.99294
767,MOs5,"Secondary motor area, layer 5",153901.553412,63869.326855,9348.469901,42503.639353,38180.117304,90032.226558,3.183516,108955.540831,346861.666667,28890.440985,True,41561.149232,3.183516,3.183516,489948,14609.792969,4650.001953,4031.685303,1167.975098
768,mfbc,cerebrum related,109442.688127,0.0,11640.147854,78704.378375,19098.161898,109442.688127,6.822594,,,,,,,6.822594,746683,,,,
769,VMHc,"Ventromedial hypothalamic nucleus, central part",208292.455965,126986.152653,15243.159411,62489.863742,3573.28016,81306.303312,0.141047,138840.367786,19583.0,976.776842,True,148254.694627,0.141047,0.141047,29379,44383.480469,22.762196,4544.910645,3.902232
771,P,Pons,103763.397217,44160.690442,9704.069129,43699.593829,6199.043817,59602.706775,16.207016,,637679.0,8012.691371,False,23327.418633,16.207016,16.207016,1681695,14219.347656,3641.135254,5060.830566,101.870941
772,ACAv5,"Anterior cingulate area, ventral part, layer 5",190148.960302,103217.499325,9737.402106,50373.859033,26820.199838,86931.460978,0.578594,166862.615897,96545.666667,7766.708204,True,103688.541478,0.578594,0.578594,110019,17713.175781,7342.578613,7132.749023,1180.224487
773,XII,Hypoglossal nucleus,135174.331976,56599.980133,13960.862223,39619.350353,24994.139267,78574.351843,0.314594,135957.352406,42771.333333,3476.313613,True,43670.862739,0.314594,0.314594,42525,10157.708984,1180.966431,4267.554199,424.46875
774,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5",185993.766594,91378.968025,13781.830775,42819.346647,38013.621147,94614.798569,0.270719,115493.785832,31266.333333,5231.413225,True,88311.860529,0.270719,0.270719,50352,16696.115234,6062.92627,8802.37793,1830.810181
776,cc,corpus callosum,108007.542351,0.0,7588.506179,84273.237426,16145.798745,108007.542351,8.319687,,,,,,,8.319687,898589,,,,
777,VMHdm,"Ventromedial hypothalamic nucleus, dorsomedial part",238554.168747,156581.128308,11039.440839,54230.654019,16702.945582,81973.040439,0.125188,122187.385588,15296.333333,1326.98204,True,197041.255141,0.125188,0.125187,29864,20473.042969,15.275467,7322.990234,15.117747
778,VISp5,"Primary visual area, layer 5",199836.159976,104354.999474,12079.930362,42555.858467,40845.371672,95481.160502,1.633453,134261.785647,219310.333333,1277.431929,True,105268.539754,1.633453,1.633453,326423,29399.992188,13041.608398,8266.481445,1541.772339
780,PA,Posterior amygdalar nucleus,234244.340281,174466.540341,31814.899771,24461.952728,3500.947442,59777.79994,0.313344,147937.635052,46355.333333,2410.473052,True,221255.487227,0.313344,0.313344,73399,45048.582031,1376.854736,13521.523438,3226.258057
781,y,Nucleus y,121768.160742,50547.140649,10386.398763,38231.839258,22602.782071,71221.020093,0.020219,111249.8712,2249.333333,99.901618,True,30736.986875,0.020219,0.020219,2462,12998.423828,8177.897949,4799.009277,21.514624
783,AId6a,"Agranular insular area, dorsal part, layer 6a",152941.345808,82585.102555,12132.133861,43102.698812,15121.410579,70356.243253,0.217109,133468.825717,28977.333333,1574.158294,True,66084.641303,0.217109,0.217109,33205,12419.338867,2372.558838,6911.991699,774.581238
784,cst,corticospinal tract,89130.4058,0.0,14315.640363,71800.849929,3013.915507,89130.4058,6.0005,,,,,,,6.0005,534827,,,,
785,VMHvl,"Ventromedial hypothalamic nucleus, ventrolateral part",205897.170672,127907.514451,14958.320657,62982.658959,48.676605,77989.656222,0.205437,133401.48058,27405.666667,489.005453,True,155300.251983,0.205437,0.205438,42299,18765.882812,15.373253,10830.871094,9.69284
786,TEa6b,"Temporal association areas, layer 6b",181161.943714,85875.547765,3153.568994,71260.687506,20872.139449,95286.395949,0.160453,160173.467069,25700.333333,999.912163,True,84628.368272,0.160453,0.160453,29068,9496.880859,1833.460083,6737.352539,926.069031
788,PAA,Piriform-amygdalar area,132125.452352,84160.836349,13839.967833,14279.051065,19845.597105,47964.616003,0.62175,,,,,79711.479235,0.62175,0.62175,82149,7085.70166,595.413513,3956.086426,1891.85022
791,AUDpo5,"Posterior auditory area, layer 5",181405.301205,110311.325301,3886.26506,24134.939759,43072.771084,71093.975904,0.064844,263597.751004,17092.666667,1674.567805,True,109884.281412,0.064844,0.064844,11763,18509.15625,4619.307129,8274.554688,1961.842896
792,drt,dorsal roots,82093.985244,0.0,10167.01263,66636.988871,5289.983744,82093.985244,1.249531,,,,,,,1.249531,102579,,,,
793,SSp1,"Primary somatosensory area, layer 1",79493.814069,41716.5076,7103.570166,4041.003888,26632.732414,37777.306469,0.353625,,,,,16034.588908,0.353625,0.353625,28111,16034.588867,41.793629,459.631531,1151.406128
794,sptV,spinal tract of the trigeminal nerve,65733.420498,0.0,10717.222343,47500.835331,7515.362824,65733.420498,1.720875,,,,,,,1.720875,113119,,,,
795,PAG,Periaqueductal gray,139757.922562,67342.48332,10526.267398,43857.608623,18031.56322,72415.439242,5.166219,,665510.0,10439.362624,False,50171.903844,5.166219,5.166219,722020,28193.234375,1034.926758,10127.864258,186.423325
797,ZI,Zona incerta,146516.521953,75152.459646,9102.998791,59287.908523,2973.154994,71364.062308,2.157641,,258099.666667,4779.647825,False,63386.795157,2.157641,2.157641,316130,56793.359375,2754.250488,10384.657227,8.210636
798,VIIn,facial nerve,58830.739993,0.0,8126.380805,47884.071742,2820.287445,58830.739993,0.263094,,,,,,,0.263094,15478,,,,
800,AIv5,"Agranular insular area, ventral part, layer 5",140906.603212,78241.862837,15405.79587,40036.032974,7222.911532,62664.740376,0.367719,144849.834282,53264.0,1634.502677,True,56362.15141,0.367719,0.367719,51814,13071.217773,3784.033203,7285.151855,645.938232
